,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999978,1.0,0.10341407454071638,0.21978219162798152,0.9999944539027681,0.16546468171002138
br,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,0.9999999999999978,1.0,1.0,0.14229106593968943,0.28485955398145046,0.9999603737648747,0.12165239270087158
cc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12165239270087158,0.25099429041743515,0.9999844263185558,0.14229106593968943
clr,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.10341407454071638,0.14229106593968943,0.12165239270087158,1.0,0.9999999997022853,0.012213559769016724,1.4324184316460986e-07
ecc,0.21978219162798152,0.21978219162798152,0.21978219162798152,0.21978219162798152,0.21978219162798152,0.21978219162798152,0.21978219162798152,0.21978219162798152,0.28485955398145046,0.25099429041743515,0.9999999997022853,1.0,0.03480400222536839,8.696148730003017e-07
lp,0.9999944539027681,0.9999944539027681,0.9999944539027681,0.9999944539027681,0.9999944539027681,0.9999944539027681,0.9999944539027681,0.9999944539027681,0.9999603737648747,0.9999844263185558,0.012213559769016724,0.03480400222536839,1.0,0.5767394235048646
mlknn,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.12165239270087158,0.14229106593968943,1.4324184316460986e-07,8.696148730003017e-07,0.5767394235048646,1.0
