algorithm,avg_rank
PreOrder__Hamming__None,1.8333333333333333
PreOrder__Subset__None,2.5
PreOrder__Hamming__2,2.7222222222222223
PreOrder__Subset__2,2.9444444444444446
PartialOrder__Hamming__2,6.222222222222222
PartialOrder__Subset__None,6.277777777777778
PartialOrder__Hamming__None,6.722222222222222
PartialOrder__Subset__2,6.777777777777778
