,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999999989956464,0.9999999494723731,0.9999999494723731,0.9992166671806773,0.5542770893980762,0.9999982412543745,0.7278048800674135,0.9430586072825576,0.9153793148254069,0.05607470701154926,0.9967908374888784,0.9999999999999605,0.9998623848316938
PartialOrder__Hamming__None,0.9999999989956464,1.0,0.9999999999999978,0.9999999999999978,0.9875240026372438,0.3212582042915939,0.9997112677594805,0.4871661863379778,0.9917800457531145,0.9848135790459124,0.14229106593968943,0.9999073889320093,0.9999998869625356,0.999999514605018
PartialOrder__Subset__2,0.9999999494723731,0.9999999999999978,1.0,1.0,0.9738010855703088,0.25099429041743515,0.9989366386561562,0.4008046928405046,0.9967908374888784,0.993412019440266,0.1912751188151609,0.9999844263185558,0.9999982412543745,0.9999999787302003
PartialOrder__Subset__None,0.9999999494723731,0.9999999999999978,1.0,1.0,0.9738010855703088,0.25099429041743515,0.9989366386561562,0.4008046928405046,0.9967908374888784,0.993412019440266,0.1912751188151609,0.9999844263185558,0.9999982412543745,0.9999999787302003
PreOrder__Hamming__2,0.9992166671806773,0.9875240026372438,0.9738010855703088,0.9738010855703088,1.0,0.9917800457531145,0.9999999787302003,0.9989366386561562,0.3212582042915939,0.26760109203991544,0.0012196257645202824,0.643388986510271,0.9998623848316938,0.8364179611477944
PreOrder__Hamming__None,0.5542770893980762,0.3212582042915939,0.25099429041743515,0.25099429041743515,0.9917800457531145,1.0,0.9153793148254069,0.9999999999829716,0.006922355251739565,0.00485765593309051,1.7448622668947422e-06,0.03480400222536839,0.665113714458678,0.08741773927893404
PreOrder__Subset__2,0.9999982412543745,0.9997112677594805,0.9989366386561562,0.9989366386561562,0.9999999787302003,0.9153793148254069,1.0,0.9738010855703088,0.6213692419263186,0.5542770893980762,0.006922355251739565,0.8926061973377406,0.9999999494723731,0.9738010855703088
PreOrder__Subset__None,0.7278048800674135,0.4871661863379778,0.4008046928405046,0.4008046928405046,0.9989366386561562,0.9999999999829716,0.9738010855703088,1.0,0.016934174540013225,0.012213559769016724,6.727020908647852e-06,0.07348940567576567,0.8202124659188528,0.16546468171002138
br,0.9430586072825576,0.9917800457531145,0.9967908374888784,0.9967908374888784,0.3212582042915939,0.006922355251739565,0.6213692419263186,0.016934174540013225,1.0,1.0,0.9153793148254069,0.9999999494723731,0.8926061973377406,0.9999748732092666
cc,0.9153793148254069,0.9848135790459124,0.993412019440266,0.993412019440266,0.26760109203991544,0.00485765593309051,0.5542770893980762,0.012213559769016724,1.0,1.0,0.9430586072825576,0.999999514605018,0.8517792631878888,0.9999073889320093
clr,0.05607470701154926,0.14229106593968943,0.1912751188151609,0.1912751188151609,0.0012196257645202824,1.7448622668947422e-06,0.006922355251739565,6.727020908647852e-06,0.9153793148254069,0.9430586072825576,1.0,0.665113714458678,0.03480400222536839,0.44333466887770245
ecc,0.9967908374888784,0.9999073889320093,0.9999844263185558,0.9999844263185558,0.643388986510271,0.03480400222536839,0.8926061973377406,0.07348940567576567,0.9999999494723731,0.999999514605018,0.665113714458678,1.0,0.9898314189634262,0.9999999997022853
lp,0.9999999999999605,0.9999998869625356,0.9999982412543745,0.9999982412543745,0.9998623848316938,0.665113714458678,0.9999999494723731,0.8202124659188528,0.8926061973377406,0.8517792631878888,0.03480400222536839,0.9898314189634262,1.0,0.9992166671806773
mlknn,0.9998623848316938,0.999999514605018,0.9999999787302003,0.9999999787302003,0.8364179611477944,0.08741773927893404,0.9738010855703088,0.16546468171002138,0.9999748732092666,0.9999073889320093,0.44333466887770245,0.9999999997022853,0.9992166671806773,1.0
