algorithm,avg_rank
PreOrder__Subset__None,2.2222222222222223
PreOrder__Hamming__2,2.4444444444444446
PreOrder__Hamming__None,2.4444444444444446
PreOrder__Subset__2,2.888888888888889
PartialOrder__Hamming__2,6.0
PartialOrder__Hamming__None,6.388888888888889
PartialOrder__Subset__2,6.777777777777778
PartialOrder__Subset__None,6.833333333333333
