,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999990582611465,0.9999999494723731,0.9997990318849446,0.665113714458678,0.9848135790459124,0.904435500537061,0.9985742647247772,0.009765539145886182,0.02850415934017192,8.38262427971248e-05,0.000818456431732395,0.8798852374795941,0.6213692419263186
PartialOrder__Hamming__None,0.9999990582611465,1.0,0.9999999999999978,0.9999999989956464,0.26760109203991544,0.8031927740413913,0.5542770893980762,0.9346686211151921,0.0009357997397816398,0.0033752216829040504,4.083211904259976e-06,5.319468496267632e-05,0.5094205407151863,0.23505184480831076
PartialOrder__Subset__2,0.9999999494723731,0.9999999999999978,1.0,0.9999999494723731,0.34035006873809137,0.8662735320762012,0.643388986510271,0.9635873619835709,0.0015829973677482512,0.005472479302593758,7.930580060988568e-06,9.73628296455642e-05,0.5991280490098098,0.3027525196037477
PartialOrder__Subset__None,0.9997990318849446,0.9999999989956464,0.9999999494723731,1.0,0.12165239270087158,0.5767394235048646,0.3212582042915939,0.7853957753690319,0.000202869011248219,0.000818456431732395,6.106244073711409e-07,9.340930216317211e-06,0.28485955398145046,0.10341407454071638
PreOrder__Hamming__2,0.665113714458678,0.26760109203991544,0.34035006873809137,0.12165239270087158,1.0,0.9999603737648747,0.9999999787302003,0.9985742647247772,0.9254505839929961,0.9848135790459124,0.25099429041743515,0.5767394235048646,0.9999999969648584,1.0
PreOrder__Hamming__None,0.9848135790459124,0.8031927740413913,0.8662735320762012,0.5767394235048646,0.9999603737648747,1.0,0.9999999969648584,0.9999999997022853,0.44333466887770245,0.665113714458678,0.02850415934017192,0.12165239270087158,0.9999999787302003,0.9999073889320093
PreOrder__Subset__2,0.904435500537061,0.5542770893980762,0.643388986510271,0.3212582042915939,0.9999999787302003,0.9999999969648584,1.0,0.9999944539027681,0.7073906644652708,0.8798852374795941,0.08741773927893404,0.28485955398145046,1.0,0.9999998869625356
PreOrder__Subset__None,0.9985742647247772,0.9346686211151921,0.9635873619835709,0.7853957753690319,0.9985742647247772,0.9999999997022853,0.9999944539027681,1.0,0.25099429041743515,0.44333466887770245,0.009765539145886182,0.05110500189348255,0.9999844263185558,0.9975245186835158
br,0.009765539145886182,0.0009357997397816398,0.0015829973677482512,0.000202869011248219,0.9254505839929961,0.44333466887770245,0.7073906644652708,0.25099429041743515,1.0,0.9999999997022853,0.9985742647247772,0.9999982412543745,0.7476495877387992,0.9430586072825576
cc,0.02850415934017192,0.0033752216829040504,0.005472479302593758,0.000818456431732395,0.9848135790459124,0.665113714458678,0.8798852374795941,0.44333466887770245,0.9999999997022853,1.0,0.9848135790459124,0.9997990318849446,0.904435500537061,0.9898314189634262
clr,8.38262427971248e-05,4.083211904259976e-06,7.930580060988568e-06,6.106244073711409e-07,0.25099429041743515,0.02850415934017192,0.08741773927893404,0.009765539145886182,0.9985742647247772,0.9848135790459124,1.0,0.9999998869625356,0.10341407454071638,0.28485955398145046
ecc,0.000818456431732395,5.319468496267632e-05,9.73628296455642e-05,9.340930216317211e-06,0.5767394235048646,0.12165239270087158,0.28485955398145046,0.05110500189348255,0.9999982412543745,0.9997990318849446,0.9999998869625356,1.0,0.3212582042915939,0.6213692419263186
lp,0.8798852374795941,0.5094205407151863,0.5991280490098098,0.28485955398145046,0.9999999969648584,0.9999999787302003,1.0,0.9999844263185558,0.7476495877387992,0.904435500537061,0.10341407454071638,0.3212582042915939,1.0,0.9999999787302003
mlknn,0.6213692419263186,0.23505184480831076,0.3027525196037477,0.10341407454071638,1.0,0.9999073889320093,0.9999998869625356,0.9975245186835158,0.9430586072825576,0.9898314189634262,0.28485955398145046,0.6213692419263186,0.9999999787302003,1.0
