,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.9999767068243322,0.9976628390369632,0.9963871293212371,0.043330960700129206,0.043330960700129206,0.12416849024311871,0.023776690079980733
PartialOrder__Hamming__None,0.9999767068243322,1.0,0.9999767068243322,0.9999421542682614,0.014700606216242806,0.014700606216242806,0.049969168553686605,0.007442772515657836
PartialOrder__Subset__2,0.9976628390369632,0.9999767068243322,1.0,0.9999999999693384,0.004340257284988547,0.004340257284988547,0.017305581809114567,0.0020370819272206298
PartialOrder__Subset__None,0.9963871293212371,0.9999421542682614,0.9999999999693384,1.0,0.003606688911133693,0.003606688911133693,0.014700606216242806,0.001675104890278556
PreOrder__Hamming__2,0.043330960700129206,0.014700606216242806,0.004340257284988547,0.003606688911133693,1.0,1.0,0.9999421542682614,0.9999995101840434
PreOrder__Hamming__None,0.043330960700129206,0.014700606216242806,0.004340257284988547,0.003606688911133693,1.0,1.0,0.9999421542682614,0.9999995101840434
PreOrder__Subset__2,0.12416849024311871,0.049969168553686605,0.017305581809114567,0.014700606216242806,0.9999421542682614,0.9999421542682614,1.0,0.9991346443675294
PreOrder__Subset__None,0.023776690079980733,0.007442772515657836,0.0020370819272206298,0.001675104890278556,0.9999995101840434,0.9999995101840434,0.9991346443675294,1.0
