,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999982412543745,0.9999999999829716,0.9999944539027681,0.7853957753690319,0.9574809186251434,0.8517792631878888,0.9975245186835158,0.02322920779196591,0.06724390012647263,0.9635873619835709,0.02850415934017192,0.7668648862211358,0.4651166784152555
PartialOrder__Hamming__None,0.9999982412543745,1.0,0.9999999969648584,1.0,0.35999673810951527,0.665113714458678,0.44333466887770245,0.904435500537061,0.0023225320242084013,0.008717159246060202,0.686471066532405,0.0029830009976998806,0.34035006873809137,0.13166261418706426
PartialOrder__Subset__2,0.9999999999829716,0.9999999969648584,1.0,0.9999999787302003,0.6213692419263186,0.8798852374795941,0.7073906644652708,0.9848135790459124,0.009765539145886182,0.03151665331235953,0.8926061973377406,0.012213559769016724,0.5991280490098098,0.3027525196037477
PartialOrder__Subset__None,0.9999944539027681,1.0,0.9999999787302003,1.0,0.3212582042915939,0.6213692419263186,0.4008046928405046,0.8798852374795941,0.0018006517478416084,0.006922355251739565,0.643388986510271,0.0023225320242084013,0.3027525196037477,0.11224263012656566
PreOrder__Hamming__2,0.7853957753690319,0.35999673810951527,0.6213692419263186,0.3212582042915939,1.0,0.9999999787302003,0.9999999999999978,0.9999073889320093,0.9430586072825576,0.9917800457531145,0.9999999494723731,0.9574809186251434,1.0,0.9999999494723731
PreOrder__Hamming__None,0.9574809186251434,0.665113714458678,0.8798852374795941,0.6213692419263186,0.9999999787302003,1.0,0.9999999997022853,0.9999999787302003,0.7476495877387992,0.9153793148254069,1.0,0.7853957753690319,0.9999999494723731,0.9998623848316938
PreOrder__Subset__2,0.8517792631878888,0.44333466887770245,0.7073906644652708,0.4008046928405046,0.9999999999999978,0.9999999997022853,1.0,0.9999844263185558,0.904435500537061,0.9816543100839611,0.9999999989956464,0.9254505839929961,0.9999999999999605,0.9999990582611465
PreOrder__Subset__None,0.9975245186835158,0.904435500537061,0.9848135790459124,0.8798852374795941,0.9999073889320093,0.9999999787302003,0.9999844263185558,1.0,0.44333466887770245,0.686471066532405,0.9999999916402995,0.4871661863379778,0.9998623848316938,0.9917800457531145
br,0.02322920779196591,0.0023225320242084013,0.009765539145886182,0.0018006517478416084,0.9430586072825576,0.7476495877387992,0.904435500537061,0.44333466887770245,1.0,0.9999999989956464,0.7278048800674135,1.0,0.9506510076394046,0.9967908374888784
cc,0.06724390012647263,0.008717159246060202,0.03151665331235953,0.006922355251739565,0.9917800457531145,0.9153793148254069,0.9816543100839611,0.686471066532405,0.9999999989956464,1.0,0.904435500537061,0.999999999922727,0.993412019440266,0.9999073889320093
clr,0.9635873619835709,0.686471066532405,0.8926061973377406,0.643388986510271,0.9999999494723731,1.0,0.9999999989956464,0.9999999916402995,0.7278048800674135,0.904435500537061,1.0,0.7668648862211358,0.9999998869625356,0.9997990318849446
ecc,0.02850415934017192,0.0029830009976998806,0.012213559769016724,0.0023225320242084013,0.9574809186251434,0.7853957753690319,0.9254505839929961,0.4871661863379778,1.0,0.999999999922727,0.7668648862211358,1.0,0.9635873619835709,0.9981107738071993
lp,0.7668648862211358,0.34035006873809137,0.5991280490098098,0.3027525196037477,1.0,0.9999999494723731,0.9999999999999605,0.9998623848316938,0.9506510076394046,0.993412019440266,0.9999998869625356,0.9635873619835709,1.0,0.9999999787302003
mlknn,0.4651166784152555,0.13166261418706426,0.3027525196037477,0.11224263012656566,0.9999999494723731,0.9998623848316938,0.9999990582611465,0.9917800457531145,0.9967908374888784,0.9999073889320093,0.9997990318849446,0.9981107738071993,0.9999999787302003,1.0
