,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999514605018,0.999999514605018,0.665113714458678,0.14229106593968943,0.9999998869625356,0.14229106593968943
br,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,1.0,0.9985742647247772,0.28485955398145046,0.02850415934017192,1.0,0.44333466887770245
cc,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.999999514605018,0.9985742647247772,1.0,0.9430586072825576,0.44333466887770245,0.9992166671806773,0.02850415934017192
clr,0.665113714458678,0.665113714458678,0.665113714458678,0.665113714458678,0.665113714458678,0.665113714458678,0.665113714458678,0.665113714458678,0.28485955398145046,0.9430586072825576,1.0,0.9999073889320093,0.3212582042915939,2.4463367783944534e-05
ecc,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.02850415934017192,0.44333466887770245,0.9999073889320093,1.0,0.03480400222536839,2.0692556201851176e-07
lp,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,1.0,0.9992166671806773,0.3212582042915939,0.03480400222536839,1.0,0.4008046928405046
mlknn,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.44333466887770245,0.02850415934017192,2.4463367783944534e-05,2.0692556201851176e-07,0.4008046928405046,1.0
