,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.8598141215994575,0.9997402346156786,0.7579426666595214,0.012452422542421071,2.5334675643695626e-05,0.023776690079980733,6.586052825241495e-05
PartialOrder__Hamming__None,0.8598141215994575,1.0,0.5672704055757918,0.9999995101840434,0.4353217242738816,0.010518479264265634,0.5672704055757918,0.020314000464026538
PartialOrder__Subset__2,0.9997402346156786,0.5672704055757918,1.0,0.4353217242738816,0.0020370819272206298,1.9723624019585273e-06,0.004340257284988547,5.631527590810315e-06
PartialOrder__Subset__None,0.7579426666595214,0.9999995101840434,0.4353217242738816,1.0,0.5672704055757918,0.020314000464026538,0.697836734559701,0.03746090710086236
PreOrder__Hamming__2,0.012452422542421071,0.4353217242738816,0.0020370819272206298,0.5672704055757918,1.0,0.8370127106198055,0.9999995101840434,0.9164563040689869
PreOrder__Hamming__None,2.5334675643695626e-05,0.010518479264265634,1.9723624019585273e-06,0.020314000464026538,0.8370127106198055,1.0,0.7285069115747339,0.9999995101840434
PreOrder__Subset__2,0.023776690079980733,0.5672704055757918,0.004340257284988547,0.697836734559701,0.9999995101840434,0.7285069115747339,1.0,0.8370127106198055
PreOrder__Subset__None,6.586052825241495e-05,0.020314000464026538,5.631527590810315e-06,0.03746090710086236,0.9164563040689869,0.9999995101840434,0.8370127106198055,1.0
