,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.812353342187893,0.9999995101840434,0.7579426666595215,0.00623501691790973,1.5491476722639952e-05,0.012452422542421071,1.5491476722639952e-05
PartialOrder__Hamming__None,0.812353342187893,1.0,0.899562133311402,0.9999999960951349,0.3731355923528288,0.010518479264265634,0.5005570118809244,0.010518479264265634
PartialOrder__Subset__2,0.9999995101840434,0.899562133311402,1.0,0.8598141215994575,0.012452422542421071,4.104257745418671e-05,0.023776690079980733,4.104257745418671e-05
PartialOrder__Subset__None,0.7579426666595215,0.9999999960951349,0.8598141215994575,1.0,0.4353217242738816,0.014700606216242806,0.5672704055757918,0.014700606216242806
PreOrder__Hamming__2,0.00623501691790973,0.3731355923528288,0.012452422542421071,0.4353217242738816,1.0,0.8806785654552003,0.9999995101840434,0.8806785654552003
PreOrder__Hamming__None,1.5491476722639952e-05,0.010518479264265634,4.104257745418671e-05,0.014700606216242806,0.8806785654552003,1.0,0.785948700844209,1.0
PreOrder__Subset__2,0.012452422542421071,0.5005570118809244,0.023776690079980733,0.5672704055757918,0.9999995101840434,0.785948700844209,1.0,0.785948700844209
PreOrder__Subset__None,1.5491476722639952e-05,0.010518479264265634,4.104257745418671e-05,0.014700606216242806,0.8806785654552003,1.0,0.785948700844209,1.0
