,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999844263185558,0.999999999922727,0.9999748732092666,0.7476495877387992,0.9997990318849446,0.35999673810951527,0.9995915124698332,0.015204362605239607,0.00615830108418447,3.347147368493175e-05,0.018838359625398482,0.4008046928405046,0.03480400222536839
PartialOrder__Hamming__None,0.9999844263185558,1.0,0.9994304270851965,1.0,0.25099429041743515,0.9430586072825576,0.06144670058040813,0.9254505839929961,0.000818456431732395,0.0002702730302780454,6.106244073711409e-07,0.0010688760521145868,0.07348940567576567,0.0023225320242084013
PartialOrder__Subset__2,0.999999999922727,0.9994304270851965,1.0,0.9992166671806773,0.8926061973377406,0.9999968271609319,0.5542770893980762,0.9999905817962828,0.03838582327881179,0.016934174540013225,0.00013097103884962547,0.04651498158028311,0.5991280490098098,0.08020635130393916
PartialOrder__Subset__None,0.9999748732092666,1.0,0.9992166671806773,1.0,0.23505184480831076,0.9346686211151921,0.05607470701154926,0.9153793148254069,0.0007151011561215004,0.0002342723104022948,5.109935572455981e-07,0.0009357997397816398,0.06724390012647263,0.00204608855044619
PreOrder__Hamming__2,0.7476495877387992,0.25099429041743515,0.8926061973377406,0.23505184480831076,1.0,0.9975245186835158,0.999999514605018,0.9985742647247772,0.9254505839929961,0.8202124659188528,0.12165239270087158,0.9430586072825576,0.9999998869625356,0.977999276231552
PreOrder__Hamming__None,0.9997990318849446,0.9430586072825576,0.9999968271609319,0.9346686211151921,0.9975245186835158,1.0,0.9254505839929961,1.0,0.21978219162798152,0.12165239270087158,0.0023225320242084013,0.25099429041743515,0.9430586072825576,0.35999673810951527
PreOrder__Subset__2,0.35999673810951527,0.06144670058040813,0.5542770893980762,0.05607470701154926,0.999999514605018,0.9254505839929961,1.0,0.9430586072825576,0.9975245186835158,0.9848135790459124,0.4008046928405046,0.9985742647247772,1.0,0.9997990318849446
PreOrder__Subset__None,0.9995915124698332,0.9254505839929961,0.9999905817962828,0.9153793148254069,0.9985742647247772,1.0,0.9430586072825576,1.0,0.25099429041743515,0.14229106593968943,0.0029830009976998806,0.28485955398145046,0.9574809186251434,0.4008046928405046
br,0.015204362605239607,0.000818456431732395,0.03838582327881179,0.0007151011561215004,0.9254505839929961,0.21978219162798152,0.9975245186835158,0.25099429041743515,1.0,0.9999999999829716,0.9848135790459124,1.0,0.9958819669439543,0.9999999999829716
cc,0.00615830108418447,0.0002702730302780454,0.016934174540013225,0.0002342723104022948,0.8202124659188528,0.12165239270087158,0.9848135790459124,0.14229106593968943,0.9999999999829716,1.0,0.9975245186835158,0.9999999997022853,0.977999276231552,0.9999998869625356
clr,3.347147368493175e-05,6.106244073711409e-07,0.00013097103884962547,5.109935572455981e-07,0.12165239270087158,0.0023225320242084013,0.4008046928405046,0.0029830009976998806,0.9848135790459124,0.9975245186835158,1.0,0.977999276231552,0.35999673810951527,0.9430586072825576
ecc,0.018838359625398482,0.0010688760521145868,0.04651498158028311,0.0009357997397816398,0.9430586072825576,0.25099429041743515,0.9985742647247772,0.28485955398145046,1.0,0.9999999997022853,0.977999276231552,1.0,0.9975245186835158,0.9999999999995828
lp,0.4008046928405046,0.07348940567576567,0.5991280490098098,0.06724390012647263,0.9999998869625356,0.9430586072825576,1.0,0.9574809186251434,0.9958819669439543,0.977999276231552,0.35999673810951527,0.9975245186835158,1.0,0.9995915124698332
mlknn,0.03480400222536839,0.0023225320242084013,0.08020635130393916,0.00204608855044619,0.977999276231552,0.35999673810951527,0.9997990318849446,0.4008046928405046,0.9999999999829716,0.9999998869625356,0.9430586072825576,0.9999999999995828,0.9995915124698332,1.0
