,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999388186168536,0.9999999999995828,0.9999388186168536,0.9999999999999978,0.9999968271609319,1.0,0.9999997601718112,0.02850415934017192,0.11224263012656566,0.003814896806707102,0.02322920779196591,0.9958819669439543,0.4651166784152555
PartialOrder__Hamming__None,0.9999388186168536,1.0,0.9994304270851965,1.0,0.9997112677594805,0.977999276231552,0.9998623848316938,0.9898314189634262,0.26760109203991544,0.5767394235048646,0.06724390012647263,0.23505184480831076,0.9999999916402995,0.9430586072825576
PartialOrder__Subset__2,0.9999999999995828,0.9994304270851965,1.0,0.9994304270851965,1.0,0.9999999494723731,0.9999999999999978,0.9999999989956464,0.015204362605239607,0.06724390012647263,0.0018006517478416084,0.012213559769016724,0.9848135790459124,0.34035006873809137
PartialOrder__Subset__None,0.9999388186168536,1.0,0.9994304270851965,1.0,0.9997112677594805,0.977999276231552,0.9998623848316938,0.9898314189634262,0.26760109203991544,0.5767394235048646,0.06724390012647263,0.23505184480831076,0.9999999916402995,0.9430586072825576
PreOrder__Hamming__2,0.9999999999999978,0.9997112677594805,1.0,0.9997112677594805,1.0,0.9999997601718112,1.0,0.9999999916402995,0.018838359625398482,0.08020635130393916,0.0023225320242084013,0.015204362605239607,0.9898314189634262,0.3801619723942722
PreOrder__Hamming__None,0.9999968271609319,0.977999276231552,0.9999999494723731,0.977999276231552,0.9999997601718112,1.0,0.9999990582611465,0.9999999999999978,0.002633534062933429,0.015204362605239607,0.0002342723104022948,0.00204608855044619,0.8662735320762012,0.12165239270087158
PreOrder__Subset__2,1.0,0.9998623848316938,0.9999999999999978,0.9998623848316938,1.0,0.9999990582611465,1.0,0.9999999494723731,0.02322920779196591,0.09514625666984788,0.0029830009976998806,0.018838359625398482,0.993412019440266,0.42187906883600523
PreOrder__Subset__None,0.9999997601718112,0.9898314189634262,0.9999999989956464,0.9898314189634262,0.9999999916402995,0.9999999999999978,0.9999999494723731,1.0,0.00430716933051456,0.02322920779196591,0.00041256244528586894,0.0033752216829040504,0.9153793148254069,0.16546468171002138
br,0.02850415934017192,0.26760109203991544,0.015204362605239607,0.26760109203991544,0.018838359625398482,0.002633534062933429,0.02322920779196591,0.00430716933051456,1.0,0.9999999494723731,0.999999514605018,1.0,0.5318137731112567,0.9981107738071993
cc,0.11224263012656566,0.5767394235048646,0.06724390012647263,0.5767394235048646,0.08020635130393916,0.015204362605239607,0.09514625666984788,0.02322920779196591,0.9999999494723731,1.0,0.9994304270851965,0.9999997601718112,0.8364179611477944,0.9999944539027681
clr,0.003814896806707102,0.06724390012647263,0.0018006517478416084,0.06724390012647263,0.0023225320242084013,0.0002342723104022948,0.0029830009976998806,0.00041256244528586894,0.999999514605018,0.9994304270851965,1.0,0.9999998869625356,0.1912751188151609,0.9346686211151921
ecc,0.02322920779196591,0.23505184480831076,0.012213559769016724,0.23505184480831076,0.015204362605239607,0.00204608855044619,0.018838359625398482,0.0033752216829040504,1.0,0.9999997601718112,0.9999998869625356,1.0,0.4871661863379778,0.9967908374888784
lp,0.9958819669439543,0.9999999916402995,0.9848135790459124,0.9999999916402995,0.9898314189634262,0.8662735320762012,0.993412019440266,0.9153793148254069,0.5318137731112567,0.8364179611477944,0.1912751188151609,0.4871661863379778,1.0,0.994767017559539
mlknn,0.4651166784152555,0.9430586072825576,0.34035006873809137,0.9430586072825576,0.3801619723942722,0.12165239270087158,0.42187906883600523,0.16546468171002138,0.9981107738071993,0.9999944539027681,0.9346686211151921,0.9967908374888784,0.994767017559539,1.0
