,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999869453944431,0.9999999998182613,0.17440923900840222,0.34828826191823903,0.9963102617361972,0.20313010232174744
br,0.999869453944431,0.999869453944431,0.999869453944431,0.999869453944431,0.999869453944431,0.999869453944431,0.999869453944431,0.999869453944431,1.0,0.9971882862010505,0.01201588324846714,0.03671162759315749,0.9999999993018792,0.7802646023390152
cc,0.9999999998182613,0.9999999998182613,0.9999999998182613,0.9999999998182613,0.9999999998182613,0.9999999998182613,0.9999999998182613,0.9999999998182613,0.9971882862010505,1.0,0.3276530790996691,0.5549235172000507,0.9730021267027413,0.09702848504345318
clr,0.17440923900840222,0.17440923900840222,0.17440923900840222,0.17440923900840222,0.17440923900840222,0.17440923900840222,0.17440923900840222,0.17440923900840222,0.01201588324846714,0.3276530790996691,1.0,0.9999999993018792,0.0034432014723656534,8.064736383150972e-07
ecc,0.34828826191823903,0.34828826191823903,0.34828826191823903,0.34828826191823903,0.34828826191823903,0.34828826191823903,0.34828826191823903,0.34828826191823903,0.03671162759315749,0.5549235172000507,0.9999999993018792,1.0,0.01201588324846714,5.0427819715537225e-06
lp,0.9963102617361972,0.9963102617361972,0.9963102617361972,0.9963102617361972,0.9963102617361972,0.9963102617361972,0.9963102617361972,0.9963102617361972,0.9999999993018792,0.9730021267027413,0.0034432014723656534,0.01201588324846714,1.0,0.9293287287828017
mlknn,0.20313010232174744,0.20313010232174744,0.20313010232174744,0.20313010232174744,0.20313010232174744,0.20313010232174744,0.20313010232174744,0.20313010232174744,0.7802646023390152,0.09702848504345318,8.064736383150972e-07,5.0427819715537225e-06,0.9293287287828017,1.0
