,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,0.9999999999999978,0.9999999989956464,0.9898314189634262,0.993412019440266,0.993412019440266,0.993412019440266,0.00485765593309051,0.02322920779196591,0.1912751188151609,0.0077724816297968236,0.8202124659188528,0.9254505839929961
PartialOrder__Hamming__None,1.0,1.0,0.9999999999999605,0.9999999969648584,0.9917800457531145,0.994767017559539,0.994767017559539,0.994767017559539,0.005472479302593758,0.02574768462765753,0.2051897386198851,0.008717159246060202,0.8364179611477944,0.9346686211151921
PartialOrder__Subset__2,0.9999999999999978,0.9999999999999605,1.0,0.9999999999969489,0.977999276231552,0.9848135790459124,0.9848135790459124,0.9848135790459124,0.0029830009976998806,0.015204362605239607,0.14229106593968943,0.00485765593309051,0.7476495877387992,0.8798852374795941
PartialOrder__Subset__None,0.9999999989956464,0.9999999969648584,0.9999999999969489,1.0,0.9346686211151921,0.9506510076394046,0.9506510076394046,0.9506510076394046,0.0012196257645202824,0.006922355251739565,0.08020635130393916,0.00204608855044619,0.5991280490098098,0.7668648862211358
PreOrder__Hamming__2,0.9898314189634262,0.9917800457531145,0.977999276231552,0.9346686211151921,1.0,1.0,1.0,1.0,0.28485955398145046,0.5767394235048646,0.9574809186251434,0.35999673810951527,0.9999982412543745,0.9999999969648584
PreOrder__Hamming__None,0.993412019440266,0.994767017559539,0.9848135790459124,0.9506510076394046,1.0,1.0,1.0,1.0,0.25099429041743515,0.5318137731112567,0.9430586072825576,0.3212582042915939,0.9999944539027681,0.9999999787302003
PreOrder__Subset__2,0.993412019440266,0.994767017559539,0.9848135790459124,0.9506510076394046,1.0,1.0,1.0,1.0,0.25099429041743515,0.5318137731112567,0.9430586072825576,0.3212582042915939,0.9999944539027681,0.9999999787302003
PreOrder__Subset__None,0.993412019440266,0.994767017559539,0.9848135790459124,0.9506510076394046,1.0,1.0,1.0,1.0,0.25099429041743515,0.5318137731112567,0.9430586072825576,0.3212582042915939,0.9999944539027681,0.9999999787302003
br,0.00485765593309051,0.005472479302593758,0.0029830009976998806,0.0012196257645202824,0.28485955398145046,0.25099429041743515,0.25099429041743515,0.25099429041743515,1.0,0.9999999787302003,0.9975245186835158,0.9999999999999978,0.7073906644652708,0.5318137731112567
cc,0.02322920779196591,0.02574768462765753,0.015204362605239607,0.006922355251739565,0.5767394235048646,0.5318137731112567,0.5318137731112567,0.5318137731112567,0.9999999787302003,1.0,0.9999844263185558,0.9999999997022853,0.9254505839929961,0.8202124659188528
clr,0.1912751188151609,0.2051897386198851,0.14229106593968943,0.08020635130393916,0.9574809186251434,0.9430586072825576,0.9430586072825576,0.9430586072825576,0.9975245186835158,0.9999844263185558,1.0,0.9992166671806773,0.9995915124698332,0.9958819669439543
ecc,0.0077724816297968236,0.008717159246060202,0.00485765593309051,0.00204608855044619,0.35999673810951527,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.9999999999999978,0.9999999997022853,0.9992166671806773,1.0,0.7853957753690319,0.6213692419263186
lp,0.8202124659188528,0.8364179611477944,0.7476495877387992,0.5991280490098098,0.9999982412543745,0.9999944539027681,0.9999944539027681,0.9999944539027681,0.7073906644652708,0.9254505839929961,0.9995915124698332,0.7853957753690319,1.0,0.9999999999829716
mlknn,0.9254505839929961,0.9346686211151921,0.8798852374795941,0.7668648862211358,0.9999999969648584,0.9999999787302003,0.9999999787302003,0.9999999787302003,0.5318137731112567,0.8202124659188528,0.9958819669439543,0.6213692419263186,0.9999999999829716,1.0
