,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999968271609319,0.999999999922727,0.09514625666984788,0.2051897386198851,0.8662735320762012,0.1535537635198505
br,0.9999968271609319,0.9999968271609319,0.9999968271609319,0.9999968271609319,0.9999968271609319,0.9999968271609319,0.9999968271609319,0.9999968271609319,1.0,0.9999999969648584,0.4008046928405046,0.6213692419263186,0.44333466887770245,0.02322920779196591
cc,0.999999999922727,0.999999999922727,0.999999999922727,0.999999999922727,0.999999999922727,0.999999999922727,0.999999999922727,0.999999999922727,0.9999999969648584,1.0,0.1912751188151609,0.35999673810951527,0.7073906644652708,0.07348940567576567
clr,0.09514625666984788,0.09514625666984788,0.09514625666984788,0.09514625666984788,0.09514625666984788,0.09514625666984788,0.09514625666984788,0.09514625666984788,0.4008046928405046,0.1912751188151609,1.0,0.9999999997022853,6.196068596697746e-05,9.880623030866786e-08
ecc,0.2051897386198851,0.2051897386198851,0.2051897386198851,0.2051897386198851,0.2051897386198851,0.2051897386198851,0.2051897386198851,0.2051897386198851,0.6213692419263186,0.35999673810951527,0.9999999997022853,1.0,0.0002702730302780454,6.106244073711409e-07
lp,0.8662735320762012,0.8662735320762012,0.8662735320762012,0.8662735320762012,0.8662735320762012,0.8662735320762012,0.8662735320762012,0.8662735320762012,0.44333466887770245,0.7073906644652708,6.196068596697746e-05,0.0002702730302780454,1.0,0.9975245186835158
mlknn,0.1535537635198505,0.1535537635198505,0.1535537635198505,0.1535537635198505,0.1535537635198505,0.1535537635198505,0.1535537635198505,0.1535537635198505,0.02322920779196591,0.07348940567576567,9.880623030866786e-08,6.106244073711409e-07,0.9975245186835158,1.0
