,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997112677594805,0.9999999999969489,0.3212582042915939,0.6213692419263186,0.7073906644652708,0.1912751188151609
br,0.9997112677594805,0.9997112677594805,0.9997112677594805,0.9997112677594805,0.9997112677594805,0.9997112677594805,0.9997112677594805,0.9997112677594805,1.0,0.9975245186835158,0.02574768462765753,0.09514625666984788,0.13166261418706426,0.8031927740413913
cc,0.9999999999969489,0.9999999999969489,0.9999999999969489,0.9999999999969489,0.9999999999969489,0.9999999999969489,0.9999999999969489,0.9999999999969489,0.9975245186835158,1.0,0.4651166784152555,0.7668648862211358,0.8364179611477944,0.11224263012656566
clr,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.3212582042915939,0.02574768462765753,0.4651166784152555,1.0,0.9999999787302003,0.999999514605018,3.450954789707694e-06
ecc,0.6213692419263186,0.6213692419263186,0.6213692419263186,0.6213692419263186,0.6213692419263186,0.6213692419263186,0.6213692419263186,0.6213692419263186,0.09514625666984788,0.7668648862211358,0.9999999787302003,1.0,0.9999999999999978,3.347147368493175e-05
lp,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.7073906644652708,0.13166261418706426,0.8364179611477944,0.999999514605018,0.9999999999999978,1.0,6.196068596697746e-05
mlknn,0.1912751188151609,0.1912751188151609,0.1912751188151609,0.1912751188151609,0.1912751188151609,0.1912751188151609,0.1912751188151609,0.1912751188151609,0.8031927740413913,0.11224263012656566,3.450954789707694e-06,3.347147368493175e-05,6.196068596697746e-05,1.0
