,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999968271609319,1.0,0.9999999916402995,0.9999998869625356,0.993412019440266,0.9992166671806773,0.9875240026372438,0.9153793148254069,0.9635873619835709,0.020931544274429448,0.9816543100839611,0.9999982412543745,0.9346686211151921
PartialOrder__Hamming__None,0.9999968271609319,1.0,0.9999990582611465,0.9999999999829716,0.9981107738071993,0.9999968271609319,0.9346686211151921,0.9999844263185558,0.5318137731112567,0.665113714458678,0.0018006517478416084,0.7476495877387992,1.0,0.5767394235048646
PartialOrder__Subset__2,1.0,0.9999990582611465,1.0,0.9999999989956464,0.999999514605018,0.9958819669439543,0.9985742647247772,0.9917800457531145,0.8926061973377406,0.9506510076394046,0.016934174540013225,0.9738010855703088,0.999999514605018,0.9153793148254069
PartialOrder__Subset__None,0.9999999916402995,0.9999999999829716,0.9999999989956464,1.0,0.9998623848316938,0.9998623848316938,0.9816543100839611,0.9995915124698332,0.7073906644652708,0.8202124659188528,0.00485765593309051,0.8798852374795941,0.9999999999969489,0.7476495877387992
PreOrder__Hamming__2,0.9999998869625356,0.9981107738071993,0.999999514605018,0.9998623848316938,1.0,0.904435500537061,0.999999514605018,0.8662735320762012,0.994767017559539,0.9989366386561562,0.09514625666984788,0.9997112677594805,0.9985742647247772,0.9967908374888784
PreOrder__Hamming__None,0.993412019440266,0.9999968271609319,0.9958819669439543,0.9998623848316938,0.904435500537061,1.0,0.5767394235048646,1.0,0.1535537635198505,0.23505184480831076,9.73628296455642e-05,0.3027525196037477,0.9999944539027681,0.17803546244937374
PreOrder__Subset__2,0.9992166671806773,0.9346686211151921,0.9985742647247772,0.9816543100839611,0.999999514605018,0.5767394235048646,1.0,0.5094205407151863,0.9999905817962828,0.9999997601718112,0.34035006873809137,0.9999999916402995,0.9430586072825576,0.9999968271609319
PreOrder__Subset__None,0.9875240026372438,0.9999844263185558,0.9917800457531145,0.9995915124698332,0.8662735320762012,1.0,0.5094205407151863,1.0,0.12165239270087158,0.1912751188151609,6.196068596697746e-05,0.25099429041743515,0.9999748732092666,0.14229106593968943
br,0.9153793148254069,0.5318137731112567,0.8926061973377406,0.7073906644652708,0.994767017559539,0.1535537635198505,0.9999905817962828,0.12165239270087158,1.0,0.9999999999995828,0.8202124659188528,0.9999999997022853,0.5542770893980762,1.0
cc,0.9635873619835709,0.665113714458678,0.9506510076394046,0.8202124659188528,0.9989366386561562,0.23505184480831076,0.9999997601718112,0.1912751188151609,0.9999999999995828,1.0,0.7073906644652708,0.9999999999999978,0.686471066532405,0.9999999999999978
clr,0.020931544274429448,0.0018006517478416084,0.016934174540013225,0.00485765593309051,0.09514625666984788,9.73628296455642e-05,0.34035006873809137,6.196068596697746e-05,0.8202124659188528,0.7073906644652708,1.0,0.6213692419263186,0.00204608855044619,0.7853957753690319
ecc,0.9816543100839611,0.7476495877387992,0.9738010855703088,0.8798852374795941,0.9997112677594805,0.3027525196037477,0.9999999916402995,0.25099429041743515,0.9999999997022853,0.9999999999999978,0.6213692419263186,1.0,0.7668648862211358,0.9999999999829716
lp,0.9999982412543745,1.0,0.999999514605018,0.9999999999969489,0.9985742647247772,0.9999944539027681,0.9430586072825576,0.9999748732092666,0.5542770893980762,0.686471066532405,0.00204608855044619,0.7668648862211358,1.0,0.5991280490098098
mlknn,0.9346686211151921,0.5767394235048646,0.9153793148254069,0.7476495877387992,0.9967908374888784,0.17803546244937374,0.9999968271609319,0.14229106593968943,1.0,0.9999999999999978,0.7853957753690319,0.9999999999829716,0.5991280490098098,1.0
