,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.5672704055757918,1.0,0.6336636334448122,0.8123533421878928,0.9991346443675294,0.26258510763070086,0.9999421542682614
PartialOrder__Hamming__None,0.5672704055757918,1.0,0.5672704055757918,0.9999999960951349,0.017305581809114567,0.21566159105684224,0.0006060957281330825,0.3152563981077424
PartialOrder__Subset__2,1.0,0.5672704055757918,1.0,0.6336636334448122,0.8123533421878928,0.9991346443675294,0.26258510763070086,0.9999421542682614
PartialOrder__Subset__None,0.6336636334448122,0.9999999960951349,0.6336636334448122,1.0,0.023776690079980733,0.26258510763070086,0.000917165780738749,0.3731355923528288
PreOrder__Hamming__2,0.8123533421878928,0.017305581809114567,0.8123533421878928,0.023776690079980733,1.0,0.9848217110196418,0.9889701192635673,0.955621445016523
PreOrder__Hamming__None,0.9991346443675294,0.21566159105684224,0.9991346443675294,0.26258510763070086,0.9848217110196418,1.0,0.6336636334448122,0.9999995101840434
PreOrder__Subset__2,0.26258510763070086,0.0006060957281330825,0.26258510763070086,0.000917165780738749,0.9889701192635673,0.6336636334448122,1.0,0.5005570118809244
PreOrder__Subset__None,0.9999421542682614,0.3152563981077424,0.9999421542682614,0.3731355923528288,0.955621445016523,0.9999995101840434,0.5005570118809244,1.0
