,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
br,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999603737648747,0.9997990318849446,0.16546468171002138,0.9999998869625356,0.08741773927893404
cc,0.9999603737648747,0.9999603737648747,0.9999603737648747,0.9999603737648747,0.9999603737648747,0.9999603737648747,0.9999603737648747,0.9999603737648747,0.9999603737648747,1.0,0.9254505839929961,0.665113714458678,0.993412019440266,0.00615830108418447
clr,0.9997990318849446,0.9997990318849446,0.9997990318849446,0.9997990318849446,0.9997990318849446,0.9997990318849446,0.9997990318849446,0.9997990318849446,0.9997990318849446,0.9254505839929961,1.0,0.009765539145886182,0.9999999787302003,0.5767394235048646
ecc,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.665113714458678,0.009765539145886182,1.0,0.042282471135990485,9.880623030866786e-08
lp,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.9999998869625356,0.993412019440266,0.9999999787302003,0.042282471135990485,1.0,0.28485955398145046
mlknn,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.08741773927893404,0.00615830108418447,0.5767394235048646,9.880623030866786e-08,0.28485955398145046,1.0
