,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9995915124698332,1.0,0.9985742647247772,0.9999982412543745,0.9999999999999605,0.9999999916402995,1.0,0.977999276231552,0.5094205407151863,0.643388986510271,0.7853957753690319,0.12165239270087158,0.9430586072825576
PartialOrder__Hamming__None,0.9995915124698332,1.0,0.9989366386561562,0.9999999999999978,0.9574809186251434,0.9999388186168536,0.9875240026372438,0.9997112677594805,0.4871661863379778,0.05607470701154926,0.994767017559539,0.16546468171002138,0.00485765593309051,0.35999673810951527
PartialOrder__Subset__2,1.0,0.9989366386561562,1.0,0.9967908374888784,0.9999997601718112,0.9999999999829716,0.9999999997022853,0.9999999999999978,0.9875240026372438,0.5767394235048646,0.5767394235048646,0.8364179611477944,0.1535537635198505,0.9635873619835709
PartialOrder__Subset__None,0.9985742647247772,0.9999999999999978,0.9967908374888784,1.0,0.9254505839929961,0.9997112677594805,0.9738010855703088,0.9989366386561562,0.4008046928405046,0.03838582327881179,0.9981107738071993,0.12165239270087158,0.0029830009976998806,0.28485955398145046
PreOrder__Hamming__2,0.9999982412543745,0.9574809186251434,0.9999997601718112,0.9254505839929961,1.0,0.9999748732092666,0.9999999999969489,0.9999968271609319,0.9999073889320093,0.8926061973377406,0.23505184480831076,0.9848135790459124,0.44333466887770245,0.9992166671806773
PreOrder__Hamming__None,0.9999999999999605,0.9999388186168536,0.9999999999829716,0.9997112677594805,0.9999748732092666,1.0,0.999999514605018,0.9999999999999978,0.9506510076394046,0.4008046928405046,0.7476495877387992,0.686471066532405,0.08020635130393916,0.8926061973377406
PreOrder__Subset__2,0.9999999916402995,0.9875240026372438,0.9999999997022853,0.9738010855703088,0.9999999999969489,0.999999514605018,1.0,0.9999999787302003,0.9989366386561562,0.7853957753690319,0.35999673810951527,0.9506510076394046,0.3027525196037477,0.994767017559539
PreOrder__Subset__None,1.0,0.9997112677594805,0.9999999999999978,0.9989366386561562,0.9999968271609319,0.9999999999999978,0.9999999787302003,1.0,0.9738010855703088,0.4871661863379778,0.665113714458678,0.7668648862211358,0.11224263012656566,0.9346686211151921
br,0.977999276231552,0.4871661863379778,0.9875240026372438,0.4008046928405046,0.9999073889320093,0.9506510076394046,0.9989366386561562,0.9738010855703088,1.0,0.9997112677594805,0.020931544274429448,0.999999514605018,0.9430586072825576,0.9999999999995828
cc,0.5094205407151863,0.05607470701154926,0.5767394235048646,0.03838582327881179,0.8926061973377406,0.4008046928405046,0.7853957753690319,0.4871661863379778,0.9997112677594805,1.0,0.00047408903612045084,0.9999999916402995,0.9999905817962828,0.9999748732092666
clr,0.643388986510271,0.994767017559539,0.5767394235048646,0.9981107738071993,0.23505184480831076,0.7476495877387992,0.35999673810951527,0.665113714458678,0.020931544274429448,0.00047408903612045084,1.0,0.002633534062933429,1.517942533757477e-05,0.010927476248342782
ecc,0.7853957753690319,0.16546468171002138,0.8364179611477944,0.12165239270087158,0.9848135790459124,0.686471066532405,0.9506510076394046,0.7668648862211358,0.999999514605018,0.9999999916402995,0.002633534062933429,1.0,0.9985742647247772,0.9999999969648584
lp,0.12165239270087158,0.00485765593309051,0.1535537635198505,0.0029830009976998806,0.44333466887770245,0.08020635130393916,0.3027525196037477,0.11224263012656566,0.9430586072825576,0.9999905817962828,1.517942533757477e-05,0.9985742647247772,1.0,0.977999276231552
mlknn,0.9430586072825576,0.35999673810951527,0.9635873619835709,0.28485955398145046,0.9992166671806773,0.8926061973377406,0.994767017559539,0.9346686211151921,0.9999999999995828,0.9999748732092666,0.010927476248342782,0.9999999969648584,0.977999276231552,1.0
