,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.9999919077551657,0.9999976994786531,0.9995111282241793,0.004340257284988547,0.000917165780738749,0.057448172118480856,0.008860192636935715
PartialOrder__Hamming__None,0.9999919077551657,1.0,0.9995111282241793,0.9999976994786531,0.012452422542421071,0.00298916397343274,0.12416849024311871,0.023776690079980733
PartialOrder__Subset__2,0.9999976994786531,0.9995111282241793,1.0,0.9946029241564981,0.001675104890278556,0.00031955114356418957,0.027748664202612128,0.003606688911133693
PartialOrder__Subset__None,0.9995111282241793,0.9999976994786531,0.9946029241564981,1.0,0.02774866420261224,0.007442772515657836,0.21566159105684235,0.049969168553686605
PreOrder__Hamming__2,0.004340257284988547,0.012452422542421071,0.001675104890278556,0.02774866420261224,1.0,0.9999421542682614,0.9946029241564981,0.9999995101840434
PreOrder__Hamming__None,0.000917165780738749,0.00298916397343274,0.00031955114356418957,0.007442772515657836,0.9999421542682614,1.0,0.944412839171484,0.9991346443675294
PreOrder__Subset__2,0.057448172118480856,0.12416849024311871,0.027748664202612128,0.21566159105684235,0.9946029241564981,0.944412839171484,1.0,0.9991346443675294
PreOrder__Subset__None,0.008860192636935715,0.023776690079980733,0.003606688911133693,0.049969168553686605,0.9999995101840434,0.9991346443675294,0.9991346443675294,1.0
