algorithm,avg_rank
PreOrder__Hamming__None,1.9444444444444444
PreOrder__Hamming__2,2.111111111111111
PreOrder__Subset__2,2.8333333333333335
PreOrder__Subset__None,3.111111111111111
PartialOrder__Subset__None,6.222222222222222
PartialOrder__Hamming__2,6.555555555555555
PartialOrder__Hamming__None,6.555555555555555
PartialOrder__Subset__2,6.666666666666667
