,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
br,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991640024837182,0.9999793083925179,0.2698282063979607,0.6500484037322236,0.3276530790996691
cc,0.9991640024837182,0.9991640024837182,0.9991640024837182,0.9991640024837182,0.9991640024837182,0.9991640024837182,0.9991640024837182,0.9991640024837182,0.9991640024837182,1.0,0.9999999998182613,0.918906901843879,0.9971882862010505,0.01909718850097275
clr,0.9999793083925179,0.9999793083925179,0.9999793083925179,0.9999793083925179,0.9999793083925179,0.9999793083925179,0.9999793083925179,0.9999793083925179,0.9999793083925179,0.9999999998182613,1.0,0.7802646023390152,0.9775767618852719,0.04992407915995278
ecc,0.2698282063979607,0.2698282063979607,0.2698282063979607,0.2698282063979607,0.2698282063979607,0.2698282063979607,0.2698282063979607,0.2698282063979607,0.2698282063979607,0.918906901843879,0.7802646023390152,1.0,0.999999453771292,8.56501741086646e-06
lp,0.6500484037322236,0.6500484037322236,0.6500484037322236,0.6500484037322236,0.6500484037322236,0.6500484037322236,0.6500484037322236,0.6500484037322236,0.6500484037322236,0.9971882862010505,0.9775767618852719,0.999999453771292,1.0,0.00014395973250858063
mlknn,0.3276530790996691,0.3276530790996691,0.3276530790996691,0.3276530790996691,0.3276530790996691,0.3276530790996691,0.3276530790996691,0.3276530790996691,0.3276530790996691,0.01909718850097275,0.04992407915995278,8.56501741086646e-06,0.00014395973250858063,1.0
