,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
br,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898314189634262,0.9992166671806773,0.16546468171002138,0.9999999999995828,0.16546468171002138
cc,0.9898314189634262,0.9898314189634262,0.9898314189634262,0.9898314189634262,0.9898314189634262,0.9898314189634262,0.9898314189634262,0.9898314189634262,0.9898314189634262,1.0,0.9999999997022853,0.9430586072825576,0.9975245186835158,0.0018006517478416084
clr,0.9992166671806773,0.9992166671806773,0.9992166671806773,0.9992166671806773,0.9992166671806773,0.9992166671806773,0.9992166671806773,0.9992166671806773,0.9992166671806773,0.9999999997022853,1.0,0.8202124659188528,0.9999073889320093,0.00615830108418447
ecc,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.9430586072825576,0.8202124659188528,1.0,0.25099429041743515,4.2723715720782707e-07
lp,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9999999999995828,0.9975245186835158,0.9999073889320093,0.25099429041743515,1.0,0.10341407454071638
mlknn,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.16546468171002138,0.0018006517478416084,0.00615830108418447,4.2723715720782707e-07,0.10341407454071638,1.0
