,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
PartialOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
PartialOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
PartialOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
PreOrder__Hamming__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
PreOrder__Hamming__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
PreOrder__Subset__2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
PreOrder__Subset__None,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
br,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7668648862211358,0.9994304270851965,0.4871661863379778,0.9999844263185558,0.14229106593968943
cc,0.7668648862211358,0.7668648862211358,0.7668648862211358,0.7668648862211358,0.7668648862211358,0.7668648862211358,0.7668648862211358,0.7668648862211358,0.7668648862211358,1.0,0.9992166671806773,0.9999999916402995,0.26760109203991544,5.319468496267632e-05
clr,0.9994304270851965,0.9994304270851965,0.9994304270851965,0.9994304270851965,0.9994304270851965,0.9994304270851965,0.9994304270851965,0.9994304270851965,0.9994304270851965,0.9992166671806773,1.0,0.9816543100839611,0.9153793148254069,0.005472479302593758
ecc,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.4871661863379778,0.9999999916402995,0.9816543100839611,1.0,0.10341407454071638,6.727020908647852e-06
lp,0.9999844263185558,0.9999844263185558,0.9999844263185558,0.9999844263185558,0.9999844263185558,0.9999844263185558,0.9999844263185558,0.9999844263185558,0.9999844263185558,0.26760109203991544,0.9153793148254069,0.10341407454071638,1.0,0.5767394235048646
mlknn,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,0.14229106593968943,5.319468496267632e-05,0.005472479302593758,6.727020908647852e-06,0.5767394235048646,1.0
