,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999944539027681,0.9999999997022853,0.9999844263185558,0.8031927740413913,0.9999905817962828,0.23505184480831076,0.9997112677594805,0.013635141678232654,0.010927476248342782,2.8628445352563148e-05,0.04651498158028311,0.05607470701154926,0.03838582327881179
PartialOrder__Hamming__None,0.9999944539027681,1.0,0.9995915124698332,1.0,0.34035006873809137,0.9875240026372438,0.03838582327881179,0.9506510076394046,0.0009357997397816398,0.0007151011561215004,7.290290152672796e-07,0.00430716933051456,0.005472479302593758,0.0033752216829040504
PartialOrder__Subset__2,0.9999999997022853,0.9995915124698332,1.0,0.9992166671806773,0.9346686211151921,0.9999999916402995,0.42187906883600523,0.9999968271609319,0.03838582327881179,0.03151665331235953,0.00013097103884962547,0.11224263012656566,0.13166261418706426,0.09514625666984788
PartialOrder__Subset__None,0.9999844263185558,1.0,0.9992166671806773,1.0,0.3027525196037477,0.9816543100839611,0.03151665331235953,0.9346686211151921,0.0007151011561215004,0.0005442489538346473,5.109935572455981e-07,0.0033752216829040504,0.00430716933051456,0.002633534062933429
PreOrder__Hamming__2,0.8031927740413913,0.34035006873809137,0.9346686211151921,0.3027525196037477,1.0,0.993412019440266,0.9999073889320093,0.9992166671806773,0.8798852374795941,0.8517792631878888,0.08741773927893404,0.977999276231552,0.9848135790459124,0.9690125423075124
PreOrder__Hamming__None,0.9999905817962828,0.9875240026372438,0.9999999916402995,0.9816543100839611,0.993412019440266,1.0,0.7073906644652708,0.9999999999829716,0.12165239270087158,0.10341407454071638,0.000818456431732395,0.28485955398145046,0.3212582042915939,0.25099429041743515
PreOrder__Subset__2,0.23505184480831076,0.03838582327881179,0.42187906883600523,0.03151665331235953,0.9999073889320093,0.7073906644652708,1.0,0.8517792631878888,0.9995915124698332,0.9992166671806773,0.5318137731112567,0.9999982412543745,0.999999514605018,0.9999944539027681
PreOrder__Subset__None,0.9997112677594805,0.9506510076394046,0.9999968271609319,0.9346686211151921,0.9992166671806773,0.9999999999829716,0.8517792631878888,1.0,0.21978219162798152,0.1912751188151609,0.0023225320242084013,0.44333466887770245,0.4871661863379778,0.4008046928405046
br,0.013635141678232654,0.0009357997397816398,0.03838582327881179,0.0007151011561215004,0.8798852374795941,0.12165239270087158,0.9995915124698332,0.21978219162798152,1.0,1.0,0.9848135790459124,0.9999999969648584,0.9999999787302003,0.9999999997022853
cc,0.010927476248342782,0.0007151011561215004,0.03151665331235953,0.0005442489538346473,0.8517792631878888,0.10341407454071638,0.9992166671806773,0.1912751188151609,1.0,1.0,0.9898314189634262,0.9999999787302003,0.9999998869625356,0.9999999969648584
clr,2.8628445352563148e-05,7.290290152672796e-07,0.00013097103884962547,5.109935572455981e-07,0.08741773927893404,0.000818456431732395,0.5318137731112567,0.0023225320242084013,0.9848135790459124,0.9898314189634262,1.0,0.904435500537061,0.8798852374795941,0.9254505839929961
ecc,0.04651498158028311,0.00430716933051456,0.11224263012656566,0.0033752216829040504,0.977999276231552,0.28485955398145046,0.9999982412543745,0.44333466887770245,0.9999999969648584,0.9999999787302003,0.904435500537061,1.0,1.0,1.0
lp,0.05607470701154926,0.005472479302593758,0.13166261418706426,0.00430716933051456,0.9848135790459124,0.3212582042915939,0.999999514605018,0.4871661863379778,0.9999999787302003,0.9999998869625356,0.8798852374795941,1.0,1.0,0.9999999999999978
mlknn,0.03838582327881179,0.0033752216829040504,0.09514625666984788,0.002633534062933429,0.9690125423075124,0.25099429041743515,0.9999944539027681,0.4008046928405046,0.9999999997022853,0.9999999969648584,0.9254505839929961,1.0,0.9999999999999978,1.0
