,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999990582611465,0.9999998869625356,0.9999999916402995,0.9999999997022853,0.9848135790459124,0.9999999999829716,0.993412019440266,0.44333466887770245,0.8517792631878888,0.009765539145886182,0.21978219162798152,0.9999999999999978,0.9958819669439543
PartialOrder__Hamming__None,0.9999990582611465,1.0,0.9989366386561562,0.9999999999995828,0.9998623848316938,0.8031927740413913,0.9999999989956464,0.8662735320762012,0.8364179611477944,0.9917800457531145,0.06724390012647263,0.5991280490098098,0.9999999494723731,0.9999968271609319
PartialOrder__Subset__2,0.9999998869625356,0.9989366386561562,1.0,0.9998623848316938,0.9999999999995828,0.9997990318849446,0.9999844263185558,0.9999603737648747,0.16546468171002138,0.5318137731112567,0.001390203355165598,0.06144670058040813,0.9999982412543745,0.9254505839929961
PartialOrder__Subset__None,0.9999999916402995,0.9999999999995828,0.9998623848316938,1.0,0.9999905817962828,0.8926061973377406,0.9999999999999605,0.9346686211151921,0.7278048800674135,0.9738010855703088,0.03838582327881179,0.4651166784152555,0.999999999922727,0.9999388186168536
PreOrder__Hamming__2,0.9999999997022853,0.9998623848316938,0.9999999999995828,0.9999905817962828,1.0,0.9985742647247772,0.999999514605018,0.9995915124698332,0.25099429041743515,0.665113714458678,0.0029830009976998806,0.10341407454071638,0.9999999787302003,0.9690125423075124
PreOrder__Hamming__None,0.9848135790459124,0.8031927740413913,0.9997990318849446,0.8926061973377406,0.9985742647247772,1.0,0.9430586072825576,0.9999999999999978,0.009765539145886182,0.07348940567576567,1.7813285502876752e-05,0.0023225320242084013,0.9690125423075124,0.35999673810951527
PreOrder__Subset__2,0.9999999999829716,0.9999999989956464,0.9999844263185558,0.9999999999999605,0.999999514605018,0.9430586072825576,1.0,0.9690125423075124,0.6213692419263186,0.9430586072825576,0.02322920779196591,0.35999673810951527,0.9999999999999978,0.9995915124698332
PreOrder__Subset__None,0.993412019440266,0.8662735320762012,0.9999603737648747,0.9346686211151921,0.9995915124698332,0.9999999999999978,0.9690125423075124,1.0,0.015204362605239607,0.10341407454071638,3.347147368493175e-05,0.003814896806707102,0.9848135790459124,0.44333466887770245
br,0.44333466887770245,0.8364179611477944,0.16546468171002138,0.7278048800674135,0.25099429041743515,0.009765539145886182,0.6213692419263186,0.015204362605239607,1.0,0.9999982412543745,0.9848135790459124,0.9999999969648584,0.5318137731112567,0.993412019440266
cc,0.8517792631878888,0.9917800457531145,0.5318137731112567,0.9738010855703088,0.665113714458678,0.07348940567576567,0.9430586072825576,0.10341407454071638,0.9999982412543745,1.0,0.7853957753690319,0.9995915124698332,0.904435500537061,0.9999944539027681
clr,0.009765539145886182,0.06724390012647263,0.001390203355165598,0.03838582327881179,0.0029830009976998806,1.7813285502876752e-05,0.02322920779196591,3.347147368493175e-05,0.9848135790459124,0.7853957753690319,1.0,0.9992166671806773,0.015204362605239607,0.3212582042915939
ecc,0.21978219162798152,0.5991280490098098,0.06144670058040813,0.4651166784152555,0.10341407454071638,0.0023225320242084013,0.35999673810951527,0.003814896806707102,0.9999999969648584,0.9995915124698332,0.9992166671806773,1.0,0.28485955398145046,0.9430586072825576
lp,0.9999999999999978,0.9999999494723731,0.9999982412543745,0.999999999922727,0.9999999787302003,0.9690125423075124,0.9999999999999978,0.9848135790459124,0.5318137731112567,0.904435500537061,0.015204362605239607,0.28485955398145046,1.0,0.9985742647247772
mlknn,0.9958819669439543,0.9999968271609319,0.9254505839929961,0.9999388186168536,0.9690125423075124,0.35999673810951527,0.9995915124698332,0.44333466887770245,0.993412019440266,0.9999944539027681,0.3212582042915939,0.9430586072825576,0.9985742647247772,1.0
