,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9999844263185558,0.9999999969648584,0.9999999969648584,1.0,0.5991280490098098,0.9999844263185558,0.8662735320762012,0.9999999999999978,1.0,0.25099429041743515,0.9999999787302003,0.8798852374795941,0.9999073889320093
PartialOrder__Hamming__None,0.9999844263185558,1.0,0.9985742647247772,0.9999999969648584,0.9999603737648747,0.9635873619835709,0.977999276231552,0.9981107738071993,0.9999073889320093,0.9999844263185558,0.03480400222536839,0.9999999997022853,0.9985742647247772,0.9999999999999978
PartialOrder__Subset__2,0.9999999969648584,0.9985742647247772,1.0,0.9999844263185558,0.9999999997022853,0.34035006873809137,0.9999999969648584,0.643388986510271,0.9999999999829716,0.9999999969648584,0.4871661863379778,0.9999603737648747,0.665113714458678,0.9958819669439543
PartialOrder__Subset__None,0.9999999969648584,0.9999999969648584,0.9999844263185558,1.0,0.9999999787302003,0.8364179611477944,0.9985742647247772,0.9738010855703088,0.9999998869625356,0.9999999969648584,0.10341407454071638,1.0,0.977999276231552,0.9999998869625356
PreOrder__Hamming__2,1.0,0.9999603737648747,0.9999999997022853,0.9999999787302003,1.0,0.5542770893980762,0.9999944539027681,0.8364179611477944,1.0,1.0,0.28485955398145046,0.9999998869625356,0.8517792631878888,0.9997990318849446
PreOrder__Hamming__None,0.5991280490098098,0.9635873619835709,0.34035006873809137,0.8364179611477944,0.5542770893980762,1.0,0.1535537635198505,0.9999999787302003,0.5094205407151863,0.5991280490098098,5.319468496267632e-05,0.8662735320762012,0.9999999494723731,0.9816543100839611
PreOrder__Subset__2,0.9999844263185558,0.977999276231552,0.9999999969648584,0.9985742647247772,0.9999944539027681,0.1535537635198505,1.0,0.3801619723942722,0.9999982412543745,0.9999844263185558,0.7476495877387992,0.9975245186835158,0.4008046928405046,0.9574809186251434
PreOrder__Subset__None,0.8662735320762012,0.9981107738071993,0.643388986510271,0.9738010855703088,0.8364179611477944,0.9999999787302003,0.3801619723942722,1.0,0.8031927740413913,0.8662735320762012,0.00041256244528586894,0.9816543100839611,1.0,0.9994304270851965
br,0.9999999999999978,0.9999073889320093,0.9999999999829716,0.9999998869625356,1.0,0.5094205407151863,0.9999982412543745,0.8031927740413913,1.0,0.9999999999999978,0.3212582042915939,0.999999514605018,0.8202124659188528,0.9995915124698332
cc,1.0,0.9999844263185558,0.9999999969648584,0.9999999969648584,1.0,0.5991280490098098,0.9999844263185558,0.8662735320762012,0.9999999999999978,1.0,0.25099429041743515,0.9999999787302003,0.8798852374795941,0.9999073889320093
clr,0.25099429041743515,0.03480400222536839,0.4871661863379778,0.10341407454071638,0.28485955398145046,5.319468496267632e-05,0.7476495877387992,0.00041256244528586894,0.3212582042915939,0.25099429041743515,1.0,0.08741773927893404,0.00047408903612045084,0.02322920779196591
ecc,0.9999999787302003,0.9999999997022853,0.9999603737648747,1.0,0.9999998869625356,0.8662735320762012,0.9975245186835158,0.9816543100839611,0.999999514605018,0.9999999787302003,0.08741773927893404,1.0,0.9848135790459124,0.9999999787302003
lp,0.8798852374795941,0.9985742647247772,0.665113714458678,0.977999276231552,0.8517792631878888,0.9999999494723731,0.4008046928405046,1.0,0.8202124659188528,0.8798852374795941,0.00047408903612045084,0.9848135790459124,1.0,0.9995915124698332
mlknn,0.9999073889320093,0.9999999999999978,0.9958819669439543,0.9999998869625356,0.9997990318849446,0.9816543100839611,0.9574809186251434,0.9994304270851965,0.9995915124698332,0.9999073889320093,0.02322920779196591,0.9999999787302003,0.9995915124698332,1.0
