,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,1.0,0.9999999999829716,0.9999999999969489,0.9999999999995828,0.9898314189634262,0.999999514605018,0.993412019440266,0.4871661863379778,0.643388986510271,0.018838359625398482,0.665113714458678,0.9898314189634262,0.9999999997022853
PartialOrder__Hamming__None,1.0,1.0,0.9999999997022853,0.999999999922727,0.9999999999999978,0.993412019440266,0.9999982412543745,0.9958819669439543,0.44333466887770245,0.5991280490098098,0.015204362605239607,0.6213692419263186,0.993412019440266,0.9999999969648584
PartialOrder__Subset__2,0.9999999999829716,0.9999999997022853,1.0,1.0,0.9999999787302003,0.9574809186251434,0.9999999997022853,0.9690125423075124,0.665113714458678,0.8031927740413913,0.042282471135990485,0.8202124659188528,0.9574809186251434,1.0
PartialOrder__Subset__None,0.9999999999969489,0.999999999922727,1.0,1.0,0.9999999916402995,0.9635873619835709,0.9999999989956464,0.9738010855703088,0.643388986510271,0.7853957753690319,0.03838582327881179,0.8031927740413913,0.9635873619835709,1.0
PreOrder__Hamming__2,0.9999999999995828,0.9999999999999978,0.9999999787302003,0.9999999916402995,1.0,0.9975245186835158,0.9999844263185558,0.9985742647247772,0.35999673810951527,0.5094205407151863,0.009765539145886182,0.5318137731112567,0.9975245186835158,0.9999998869625356
PreOrder__Hamming__None,0.9898314189634262,0.993412019440266,0.9574809186251434,0.9635873619835709,0.9975245186835158,1.0,0.8517792631878888,1.0,0.015204362605239607,0.03151665331235953,6.196068596697746e-05,0.03480400222536839,1.0,0.9430586072825576
PreOrder__Subset__2,0.999999514605018,0.9999982412543745,0.9999999997022853,0.9999999989956464,0.9999844263185558,0.8517792631878888,1.0,0.8798852374795941,0.8517792631878888,0.9346686211151921,0.10341407454071638,0.9430586072825576,0.8517792631878888,0.9999999999829716
PreOrder__Subset__None,0.993412019440266,0.9958819669439543,0.9690125423075124,0.9738010855703088,0.9985742647247772,1.0,0.8798852374795941,1.0,0.018838359625398482,0.03838582327881179,8.38262427971248e-05,0.042282471135990485,1.0,0.9574809186251434
br,0.4871661863379778,0.44333466887770245,0.665113714458678,0.643388986510271,0.35999673810951527,0.015204362605239607,0.8517792631878888,0.018838359625398482,1.0,0.9999999999969489,0.993412019440266,0.9999999999829716,0.015204362605239607,0.7073906644652708
cc,0.643388986510271,0.5991280490098098,0.8031927740413913,0.7853957753690319,0.5094205407151863,0.03151665331235953,0.9346686211151921,0.03838582327881179,0.9999999999969489,1.0,0.9738010855703088,1.0,0.03151665331235953,0.8364179611477944
clr,0.018838359625398482,0.015204362605239607,0.042282471135990485,0.03838582327881179,0.009765539145886182,6.196068596697746e-05,0.10341407454071638,8.38262427971248e-05,0.993412019440266,0.9738010855703088,1.0,0.9690125423075124,6.196068596697746e-05,0.05110500189348255
ecc,0.665113714458678,0.6213692419263186,0.8202124659188528,0.8031927740413913,0.5318137731112567,0.03480400222536839,0.9430586072825576,0.042282471135990485,0.9999999999829716,1.0,0.9690125423075124,1.0,0.03480400222536839,0.8517792631878888
lp,0.9898314189634262,0.993412019440266,0.9574809186251434,0.9635873619835709,0.9975245186835158,1.0,0.8517792631878888,1.0,0.015204362605239607,0.03151665331235953,6.196068596697746e-05,0.03480400222536839,1.0,0.9430586072825576
mlknn,0.9999999997022853,0.9999999969648584,1.0,1.0,0.9999998869625356,0.9430586072825576,0.9999999999829716,0.9574809186251434,0.7073906644652708,0.8364179611477944,0.05110500189348255,0.8517792631878888,0.9430586072825576,1.0
