,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.5338373074420204,0.9976628390369632,0.34359272781772476,0.9889701192635673,0.012452422542421071,0.9946029241564981,0.008860192636935715
PartialOrder__Hamming__None,0.5338373074420204,1.0,0.9164563040689871,0.9999919077551657,0.9651259809718014,0.785948700844209,0.9444128391714841,0.7285069115747339
PartialOrder__Subset__2,0.9976628390369632,0.9164563040689871,1.0,0.7859487008442094,0.9999995101840434,0.09727402758875558,0.9999999960951349,0.07522808279555193
PartialOrder__Subset__None,0.34359272781772476,0.9999919077551657,0.7859487008442094,1.0,0.8806785654552003,0.9164563040689869,0.837012710619806,0.8806785654552001
PreOrder__Hamming__2,0.9889701192635673,0.9651259809718014,0.9999995101840434,0.8806785654552003,1.0,0.15642518383877346,0.9999999960951349,0.1241684902431186
PreOrder__Hamming__None,0.012452422542421071,0.785948700844209,0.09727402758875558,0.9164563040689869,0.15642518383877346,1.0,0.12416849024311871,0.9999999960951349
PreOrder__Subset__2,0.9946029241564981,0.9444128391714841,0.9999999960951349,0.837012710619806,0.9999999960951349,0.12416849024311871,1.0,0.09727402758875536
PreOrder__Subset__None,0.008860192636935715,0.7285069115747339,0.07522808279555193,0.8806785654552001,0.1241684902431186,0.9999999960951349,0.09727402758875536,1.0
