,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.7285069115747341,0.9999919077551657,0.4037608445736258,0.00623501691790973,1.1511709525624525e-06,0.008860192636935715,5.631527590810315e-06
PartialOrder__Hamming__None,0.7285069115747341,1.0,0.8806785654552003,0.9997402346156786,0.46764987264841784,0.00298916397343274,0.5338373074420204,0.008860192636935715
PartialOrder__Subset__2,0.9999919077551657,0.8806785654552003,1.0,0.6006251102335034,0.017305581809114567,5.631527590810315e-06,0.023776690079980733,2.5334675643695626e-05
PartialOrder__Subset__None,0.4037608445736258,0.9997402346156786,0.6006251102335034,1.0,0.785948700844209,0.017305581809114567,0.8370127106198055,0.043330960700129206
PreOrder__Hamming__2,0.00623501691790973,0.46764987264841784,0.017305581809114567,0.785948700844209,1.0,0.600625110233503,0.9999999960951349,0.785948700844209
PreOrder__Hamming__None,1.1511709525624525e-06,0.00298916397343274,5.631527590810315e-06,0.017305581809114567,0.600625110233503,1.0,0.5338373074420204,0.9999919077551657
PreOrder__Subset__2,0.008860192636935715,0.5338373074420204,0.023776690079980733,0.8370127106198055,0.9999999960951349,0.5338373074420204,1.0,0.7285069115747342
PreOrder__Subset__None,5.631527590810315e-06,0.008860192636935715,2.5334675643695626e-05,0.043330960700129206,0.785948700844209,0.9999919077551657,0.7285069115747342,1.0
