,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None
PartialOrder__Hamming__2,1.0,0.9999995101840434,0.9997402346156786,0.9976628390369632,0.0007465196594721446,0.0004908557391839485,0.027748664202612128,0.03746090710086236
PartialOrder__Hamming__None,0.9999995101840434,1.0,0.9976628390369632,0.9889701192635673,0.00031955114356418957,0.00020598929972381885,0.014700606216242806,0.020314000464026538
PartialOrder__Subset__2,0.9997402346156786,0.9976628390369632,1.0,0.9999995101840434,0.005209085063094365,0.003606688911133693,0.11008084161353904,0.13959865792381265
PartialOrder__Subset__None,0.9976628390369632,0.9889701192635673,0.9999995101840434,1.0,0.010518479264265634,0.007442772515657836,0.17469207901181716,0.21566159105684224
PreOrder__Hamming__2,0.0007465196594721446,0.00031955114356418957,0.005209085063094365,0.010518479264265634,1.0,0.9999999960951349,0.9795725028178317,0.9651259809718015
PreOrder__Hamming__None,0.0004908557391839485,0.00020598929972381885,0.003606688911133693,0.007442772515657836,0.9999999960951349,1.0,0.9651259809718015,0.9444128391714841
PreOrder__Subset__2,0.027748664202612128,0.014700606216242806,0.11008084161353904,0.17469207901181716,0.9795725028178317,0.9651259809718015,1.0,0.9999999960951349
PreOrder__Subset__None,0.03746090710086236,0.020314000464026538,0.13959865792381265,0.21566159105684224,0.9651259809718015,0.9444128391714841,0.9999999960951349,1.0
