,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9917800457531145,1.0,0.9875240026372438,0.9997112677594805,0.9999999494723731,0.9153793148254069,0.9999998869625356,0.13166261418706426,0.1912751188151609,0.001390203355165598,0.13166261418706426,0.9254505839929961,0.25099429041743515
PartialOrder__Hamming__None,0.9917800457531145,1.0,0.9898314189634262,1.0,0.6213692419263186,0.9999073889320093,0.14229106593968943,0.9999388186168536,0.001390203355165598,0.002633534062933429,2.072018273180376e-06,0.001390203355165598,0.1535537635198505,0.00430716933051456
PartialOrder__Subset__2,1.0,0.9898314189634262,1.0,0.9848135790459124,0.9997990318849446,0.9999998869625356,0.9254505839929961,0.9999997601718112,0.14229106593968943,0.2051897386198851,0.0015829973677482512,0.14229106593968943,0.9346686211151921,0.26760109203991544
PartialOrder__Subset__None,0.9875240026372438,1.0,0.9848135790459124,1.0,0.5767394235048646,0.9997990318849446,0.12165239270087158,0.9998623848316938,0.0010688760521145868,0.00204608855044619,1.4680395188371165e-06,0.0010688760521145868,0.13166261418706426,0.0033752216829040504
PreOrder__Hamming__2,0.9997112677594805,0.6213692419263186,0.9997990318849446,0.5767394235048646,1.0,0.9848135790459124,0.9999603737648747,0.9816543100839611,0.7073906644652708,0.8031927740413913,0.04651498158028311,0.7073906644652708,0.9999748732092666,0.8662735320762012
PreOrder__Hamming__None,0.9999999494723731,0.9999073889320093,0.9999998869625356,0.9997990318849446,0.9848135790459124,1.0,0.665113714458678,1.0,0.03480400222536839,0.05607470701154926,0.00017550464692950296,0.03480400222536839,0.686471066532405,0.08020635130393916
PreOrder__Subset__2,0.9153793148254069,0.14229106593968943,0.9254505839929961,0.12165239270087158,0.9999603737648747,0.665113714458678,1.0,0.643388986510271,0.9898314189634262,0.9967908374888784,0.34035006873809137,0.9898314189634262,1.0,0.9989366386561562
PreOrder__Subset__None,0.9999998869625356,0.9999388186168536,0.9999997601718112,0.9998623848316938,0.9816543100839611,1.0,0.643388986510271,1.0,0.03151665331235953,0.05110500189348255,0.00015168452909430918,0.03151665331235953,0.665113714458678,0.07348940567576567
br,0.13166261418706426,0.001390203355165598,0.14229106593968943,0.0010688760521145868,0.7073906644652708,0.03480400222536839,0.9898314189634262,0.03151665331235953,1.0,0.9999999999999605,0.9917800457531145,1.0,0.9875240026372438,0.999999999922727
cc,0.1912751188151609,0.002633534062933429,0.2051897386198851,0.00204608855044619,0.8031927740413913,0.05607470701154926,0.9967908374888784,0.05110500189348255,0.9999999999999605,1.0,0.977999276231552,0.9999999999999605,0.9958819669439543,0.9999999999999978
clr,0.001390203355165598,2.072018273180376e-06,0.0015829973677482512,1.4680395188371165e-06,0.04651498158028311,0.00017550464692950296,0.34035006873809137,0.00015168452909430918,0.9917800457531145,0.977999276231552,1.0,0.9917800457531145,0.3212582042915939,0.9574809186251434
ecc,0.13166261418706426,0.001390203355165598,0.14229106593968943,0.0010688760521145868,0.7073906644652708,0.03480400222536839,0.9898314189634262,0.03151665331235953,1.0,0.9999999999999605,0.9917800457531145,1.0,0.9875240026372438,0.999999999922727
lp,0.9254505839929961,0.1535537635198505,0.9346686211151921,0.13166261418706426,0.9999748732092666,0.686471066532405,1.0,0.665113714458678,0.9875240026372438,0.9958819669439543,0.3212582042915939,0.9875240026372438,1.0,0.9985742647247772
mlknn,0.25099429041743515,0.00430716933051456,0.26760109203991544,0.0033752216829040504,0.8662735320762012,0.08020635130393916,0.9989366386561562,0.07348940567576567,0.999999999922727,0.9999999999999978,0.9574809186251434,0.999999999922727,0.9985742647247772,1.0
