,PartialOrder__Hamming__2,PartialOrder__Hamming__None,PartialOrder__Subset__2,PartialOrder__Subset__None,PreOrder__Hamming__2,PreOrder__Hamming__None,PreOrder__Subset__2,PreOrder__Subset__None,br,cc,clr,ecc,lp,mlknn
PartialOrder__Hamming__2,1.0,0.9994304270851965,1.0,0.9997112677594805,0.9690125423075124,0.9958819669439543,0.9690125423075124,0.9898314189634262,0.9816543100839611,0.8926061973377406,0.05110500189348255,0.5318137731112567,0.9690125423075124,0.9999999787302003
PartialOrder__Hamming__None,0.9994304270851965,1.0,0.9994304270851965,1.0,0.42187906883600523,0.643388986510271,0.42187906883600523,0.5542770893980762,0.9999999787302003,0.9999603737648747,0.5094205407151863,0.9875240026372438,0.42187906883600523,0.9999990582611465
PartialOrder__Subset__2,1.0,0.9994304270851965,1.0,0.9997112677594805,0.9690125423075124,0.9958819669439543,0.9690125423075124,0.9898314189634262,0.9816543100839611,0.8926061973377406,0.05110500189348255,0.5318137731112567,0.9690125423075124,0.9999999787302003
PartialOrder__Subset__None,0.9997112677594805,1.0,0.9997112677594805,1.0,0.4651166784152555,0.686471066532405,0.4651166784152555,0.5991280490098098,0.9999998869625356,0.9999073889320093,0.4651166784152555,0.9816543100839611,0.4651166784152555,0.9999997601718112
PreOrder__Hamming__2,0.9690125423075124,0.42187906883600523,0.9690125423075124,0.4651166784152555,1.0,0.9999999997022853,1.0,0.9999999999995828,0.17803546244937374,0.06724390012647263,0.00011297753220829154,0.009765539145886182,1.0,0.8202124659188528
PreOrder__Hamming__None,0.9958819669439543,0.643388986510271,0.9958819669439543,0.686471066532405,0.9999999997022853,1.0,0.9999999997022853,0.9999999999999978,0.34035006873809137,0.1535537635198505,0.00047408903612045084,0.02850415934017192,0.9999999997022853,0.9430586072825576
PreOrder__Subset__2,0.9690125423075124,0.42187906883600523,0.9690125423075124,0.4651166784152555,1.0,0.9999999997022853,1.0,0.9999999999995828,0.17803546244937374,0.06724390012647263,0.00011297753220829154,0.009765539145886182,1.0,0.8202124659188528
PreOrder__Subset__None,0.9898314189634262,0.5542770893980762,0.9898314189634262,0.5991280490098098,0.9999999999995828,0.9999999999999978,0.9999999999995828,1.0,0.26760109203991544,0.11224263012656566,0.0002702730302780454,0.018838359625398482,0.9999999999995828,0.904435500537061
br,0.9816543100839611,0.9999999787302003,0.9816543100839611,0.9999998869625356,0.17803546244937374,0.34035006873809137,0.17803546244937374,0.26760109203991544,1.0,0.9999999969648584,0.8031927740413913,0.9997112677594805,0.17803546244937374,0.9994304270851965
cc,0.8926061973377406,0.9999603737648747,0.8926061973377406,0.9999073889320093,0.06724390012647263,0.1535537635198505,0.06724390012647263,0.11224263012656566,0.9999999969648584,1.0,0.9506510076394046,0.9999990582611465,0.06724390012647263,0.9875240026372438
clr,0.05110500189348255,0.5094205407151863,0.05110500189348255,0.4651166784152555,0.00011297753220829154,0.00047408903612045084,0.00011297753220829154,0.0002702730302780454,0.8031927740413913,0.9506510076394046,1.0,0.9992166671806773,0.00011297753220829154,0.16546468171002138
ecc,0.5318137731112567,0.9875240026372438,0.5318137731112567,0.9816543100839611,0.009765539145886182,0.02850415934017192,0.009765539145886182,0.018838359625398482,0.9997112677594805,0.9999990582611465,0.9992166671806773,1.0,0.009765539145886182,0.8202124659188528
lp,0.9690125423075124,0.42187906883600523,0.9690125423075124,0.4651166784152555,1.0,0.9999999997022853,1.0,0.9999999999995828,0.17803546244937374,0.06724390012647263,0.00011297753220829154,0.009765539145886182,1.0,0.8202124659188528
mlknn,0.9999999787302003,0.9999990582611465,0.9999999787302003,0.9999997601718112,0.8202124659188528,0.9430586072825576,0.8202124659188528,0.904435500537061,0.9994304270851965,0.9875240026372438,0.16546468171002138,0.8202124659188528,0.8202124659188528,1.0
