Base_Learner,Algorithm,Metric,Mean,Std
RF,BR,hamming_accuracy,0.7105366248517431,0.014493459384117224
RF,BR,subset0_1,0.16577928992546034,0.007505908630496327
RF,BR,f1,0.6317219458059142,0.023933890535843775
RF,BR,mfrd,1.0,0.0
RF,BR,afrd,0.6039757746267722,0.061946576301376954
