Base_Learner,Algorithm,Metric,Mean,Std
RF,CC,hamming_accuracy,0.7048379347063864,0.018387095377849383
RF,CC,subset0_1,0.17840817598628678,0.01653767238916448
RF,CC,f1,0.6444707926284049,0.02414705162120978
RF,CC,mfrd,1.0,0.0
RF,CC,afrd,0.5423115865932807,0.05329300837956874
