Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.6831870243877101,0.0021318685124103176
RF,CLR,subset0_1,0.08287016596109394,0.007057891592862894
RF,CLR,f1,0.49527569280315864,0.012466684723391882
RF,CLR,mfrd,1.0,0.0
RF,CLR,afrd,0.818462106771982,0.009056088691003772
