Base_Learner,Algorithm,Metric,Mean,Std
RF,CLR,hamming_accuracy,0.9159873498151145,0.0009519368369748672
RF,CLR,subset0_1,0.009981308024087277,0.004047592105419317
RF,CLR,f1,0.01066837189955695,0.004506925250932224
XGBoost,CLR,hamming_accuracy,0.9176202829019828,0.0013737228746224012
XGBoost,CLR,subset0_1,0.05498982555881759,0.009008373747028241
XGBoost,CLR,f1,0.061451139382077455,0.009814705837400125
ETC,CLR,hamming_accuracy,0.9157849853208444,0.0010074684371350563
ETC,CLR,subset0_1,0.006955279059291362,0.0032760404699666043
ETC,CLR,f1,0.007674549053923676,0.003699330291354924
