Base_Learner,Algorithm,Algorithm_Metric,Algorithm_Height,Algorithm_Order,Prediction_Type,Metric,Mean,Std
LightGBM,,,,,BinaryVector,hamming_accuracy,0.6820585861463229,0.025218516652198816
LightGBM,,,,,BinaryVector,subset0_1,0.11968380572568012,0.029777433067495456
LightGBM,,,,,BinaryVector,f1,0.5011761653814064,0.041353620176642174
LightGBM,,,,,BinaryVector,jaccard,0.3994158002183924,0.04077594803172279
LightGBM,,,,,BinaryVector,macro_f1,0.5163563303649692,0.04121412860287695
LightGBM,,,,,BinaryVector,micro_f1,0.5311737187543638,0.03743660882809071
LightGBM,,,,,BinaryVector,macro_precision,0.4796434088439391,0.03421492654826389
LightGBM,,,,,BinaryVector,micro_precision,0.4907843885676769,0.03289263959379
LightGBM,,,,,BinaryVector,macro_recall,0.5689992512921375,0.04843141254547667
LightGBM,,,,,BinaryVector,micro_recall,0.579271889068212,0.04588025308881109
LightGBM,,,,,BinaryVector,example_precision,0.5001410055547642,0.03976868929033353
LightGBM,,,,,BinaryVector,example_recall,0.5824906233679913,0.046256103464234845
LightGBM,,,,,BinaryVector,mfrd,0.34944512355817275,0.07085708519447907
LightGBM,,,,,BinaryVector,afrd,0.18102916232454605,0.027468270470024536
LightGBM,,,,,ScoreVector,ranking_loss,0.2844267989681749,0.03661848994591829
LightGBM,,,,,ScoreVector,one_error,0.3929639652471158,0.025436711749942165
LightGBM,,,,,ScoreVector,coverage,2.476100270616721,0.25457547016168736
LightGBM,,,,,ScoreVector,lr_ap,0.6972961274905444,0.028396158206847943
LightGBM,,,,,ScoreVector,auc_macro,0.7070536082592764,0.027956389231169908
LightGBM,,,,,ScoreVector,auc_micro,0.7156451157277445,0.028738076422035696
LightGBM,,,,,ScoreVector,auprc_macro,0.544003277612869,0.016424513475067334
LightGBM,,,,,ScoreVector,auprc_micro,0.5448774542941506,0.021307519968643003
